0.0,0.0,1.0,0.0,0.8231537594526528,1.0258468207580878,-0.7611478808276362,1.2124620380081303,-0.42822847092987054,-0.7380282365828472,-0.48640735903885085,-0.7543212962192755,0.8009106181139211,-0.5985569155692466,0.0,-0.48071455890191683
1.0,0.0,1.0,0.0,0.8231537594526528,0.5642828500022342,2.1060565861625133,0.37481510167523546,0.7159241514508281,-0.9985840369903564,-0.5464503920835743,-0.7543212962192755,-0.12444873004169262,-0.5985569155692466,0.0,-0.48071455890191683
1.0,0.0,1.0,0.0,-0.9296629434092514,0.6219783463467159,0.0849124536940473,0.8534704938654611,-0.6427570876262515,-0.21691663576782894,-0.3296595033021586,0.41445811586758047,0.8009106181139211,0.125292451067475,0.0,2.30905131070224
0.0,1.0,0.0,0.0,-0.9296629434092514,1.2566288061360147,0.7899627324621169,1.691117430198356,0.9304527681472091,0.043639164639680234,0.5449860497106968,0.41445811586758047,1.7262699662695349,-0.11599067114476556,0.0,-0.01575358063455733
0.0,1.0,0.0,0.0,0.23888152516535144,0.9681513244136061,2.1060565861625133,-0.5824956827052159,-0.35671893203107685,-0.7380282365828472,1.0101792683469182,-0.7543212962192755,-1.0498080781973063,-0.5985569155692466,0.0,-0.48071455890191683
0.0,0.0,1.0,0.0,0.23888152516535144,0.6219783463467159,1.118986195887216,1.0927981899605739,0.1438478402604788,-0.7380282365828472,0.22793638924089576,0.41445811586758047,1.7262699662695349,0.607858695491956,0.0,-0.32572756614613035
0.0,0.0,1.0,0.0,0.23888152516535144,-2.032014485499442,-0.009094250141695305,1.0927981899605739,-0.7857761654238389,-0.9985840369903564,-0.5464503920835743,-0.7543212962192755,-0.12444873004169262,-0.5985569155692466,0.0,-0.48071455890191683
1.0,0.0,1.0,0.0,0.8231537594526528,0.39119636096878907,2.4350800495876124,1.2124620380081303,-0.42822847092987054,0.043639164639680234,0.8223343588915802,0.41445811586758047,0.8009106181139211,0.607858695491956,0.0,1.0691553686559483
1.0,0.0,1.0,0.0,0.8231537594526528,-1.5704505147435888,-1.0901713442527352,-0.4628318346576594,2.718191240617051,-0.4774724361753381,0.007404501515883585,-0.7543212962192755,-0.12444873004169262,-0.5985569155692466,0.0,-0.48071455890191683
1.0,0.0,1.0,0.0,-0.9296629434092514,0.33350086462430734,1.589019715065929,0.015823557532566226,-0.42822847092987054,0.043639164639680234,-0.5464503920835743,0.41445811586758047,-0.12444873004169262,-0.5985569155692466,0.0,-1.4106365154366358
0.0,0.0,1.0,0.0,1.407425993739954,0.045023382901898855,-0.47912776932040835,0.4944789497227919,-0.9287952432214263,-0.9985840369903564,-0.5464503920835743,-0.7543212962192755,-0.12444873004169262,-0.5985569155692466,0.0,-0.48071455890191683
0.0,1.0,0.0,0.0,1.407425993739954,0.39119636096878907,2.34107334575187,1.3321258860556868,-0.42822847092987054,0.3041949650471894,0.75799852955908,0.41445811586758047,2.6516293144251484,0.607858695491956,0.0,-0.17074057339034382
1.0,1.0,0.0,0.0,-0.9296629434092514,0.33350086462430734,0.7429593805442456,0.8534704938654611,1.1449813848435901,-0.9985840369903564,-0.5464503920835743,-0.7543212962192755,-1.0498080781973063,-0.5985569155692466,0.0,-0.48071455890191683
1.0,0.0,1.0,0.0,1.407425993739954,-0.24345409882050967,0.27292586136553254,0.4944789497227919,-0.8572857043226325,-0.9985840369903564,-0.5464503920835743,-0.7543212962192755,-1.0498080781973063,-0.5985569155692466,0.0,-0.48071455890191683
0.0,1.0,0.0,0.0,-0.9296629434092514,1.2566288061360147,-0.8551545846633788,-0.8218233788003287,-0.9287952432214263,-0.21691663576782894,-0.477803061468579,-0.7543212962192755,-1.0498080781973063,-0.5985569155692466,0.0,-0.48071455890191683
1.0,0.0,1.0,0.0,0.8231537594526528,0.33350086462430734,0.5549459728727604,0.37481510167523546,-0.4997380098286642,-0.7380282365828472,0.25374928195171137,0.41445811586758047,-0.12444873004169262,0.125292451067475,0.0,2.4640383034580267
1.0,1.0,0.0,0.0,-0.9296629434092514,0.21810987193534395,0.9779761401336021,0.015823557532566226,-0.35671893203107685,-0.21691663576782894,0.9864239250550807,0.41445811586758047,-0.12444873004169262,-0.11599067114476556,0.0,0.2942204048770157
0.0,1.0,0.0,0.0,-0.9296629434092514,-0.3588450915094731,-0.05609760205956661,-1.6594703151332235,-1.214833398816601,0.043639164639680234,0.44145390394666445,-0.7543212962192755,-1.0498080781973063,-0.5985569155692466,0.0,-0.48071455890191683
0.0,0.0,1.0,0.0,-0.9296629434092514,0.9104558280691244,-1.6072082153493197,0.8534704938654611,-0.7142666265250452,0.8253065658622077,-0.3508495901755301,0.41445811586758047,-0.12444873004169262,-0.11599067114476556,0.0,1.8440903324348805
1.0,1.0,0.0,0.0,-0.9296629434092514,0.27580536827982566,1.5420163631480577,-0.8218233788003287,0.21535737915927247,-0.4774724361753381,0.5786550402030651,-0.7543212962192755,-1.0498080781973063,-0.5985569155692466,0.0,-0.48071455890191683
0.0,0.0,1.0,0.0,1.407425993739954,0.27580536827982566,0.2259225094476612,0.4944789497227919,-0.35671893203107685,-0.7380282365828472,0.9933447731007342,-0.7543212962192755,-1.0498080781973063,-0.5985569155692466,0.0,-0.48071455890191683
1.0,1.0,0.0,0.0,-0.9296629434092514,-0.07036760978706455,1.0249794920514734,0.8534704938654611,-0.35671893203107685,0.5647507654546986,0.6817195610991481,1.5832375279544366,0.8009106181139211,3.020689917614362,0.0,-0.09324707701245058
1.0,0.0,1.0,0.0,-0.9296629434092514,0.045023382901898855,0.5079426209548891,-1.6594703151332235,-0.4997380098286642,-0.7380282365828472,0.6544102688108936,-0.7543212962192755,-1.0498080781973063,-0.5985569155692466,0.0,-0.48071455890191683
1.0,0.0,1.0,0.0,0.8231537594526528,-0.3588450915094731,-1.6542115672671909,1.2124620380081303,-0.7142666265250452,2.3886413683072627,-0.5464503920835743,0.41445811586758047,1.7262699662695349,-0.5985569155692466,0.0,0.13923341212122917
1.0,0.0,1.0,0.0,-0.9296629434092514,-0.9358000549542901,-0.33811771356679443,0.8534704938654611,-0.7142666265250452,2.3886413683072627,-0.28564521188499853,-0.7543212962192755,-1.0498080781973063,-0.5985569155692466,0.0,-0.48071455890191683
1.0,0.0,1.0,0.0,0.8231537594526528,-0.30114959516499135,1.9180431784910281,0.37481510167523546,-0.6427570876262515,-0.7380282365828472,0.7498057418726038,0.41445811586758047,-0.12444873004169262,1.8142743065531588,0.0,0.7591813831443752
0.0,1.0,0.0,0.0,-0.9296629434092514,0.9681513244136061,1.9650465304088995,-0.8218233788003287,-1.1433238599178073,-0.9985840369903564,-0.5464503920835743,-0.7543212962192755,-1.0498080781973063,-0.5985569155692466,0.0,-0.48071455890191683
0.0,1.0,0.0,0.0,1.9916982280272555,0.10271887924638055,-1.2781847519242204,0.6141427977703483,-0.4997380098286642,-0.9985840369903564,-0.5464503920835743,-0.7543212962192755,-1.0498080781973063,-0.5985569155692466,0.0,-0.48071455890191683
0.0,1.0,0.0,0.0,2.5759704623145567,0.44889185731327075,-0.9961646404169927,0.7338066458179047,2.575172162819464,2.909752969122281,-0.5464503920835743,0.41445811586758047,1.7262699662695349,-0.5985569155692466,0.0,-0.17074057339034382
1.0,1.0,0.0,0.0,-0.9296629434092514,0.6796738426911976,1.1659895478050872,-1.6594703151332235,-0.2852093931322832,-0.9985840369903564,-0.5464503920835743,-0.7543212962192755,-1.0498080781973063,-0.5985569155692466,0.0,-0.48071455890191683
1.0,1.0,0.0,0.0,0.8231537594526528,-0.24345409882050967,-0.10310095397743792,1.2124620380081303,-0.4997380098286642,-0.21691663576782894,-0.5464503920835743,1.5832375279544366,2.6516293144251484,-0.11599067114476556,0.0,1.4566228505454144
1.0,1.0,0.0,0.0,0.8231537594526528,0.045023382901898855,-0.47912776932040835,1.2124620380081303,0.21535737915927247,0.5647507654546986,0.19408034880134759,1.5832375279544366,1.7262699662695349,2.5381236731898804,0.0,-0.01575358063455733
0.0,0.0,1.0,0.0,2.5759704623145567,-1.8589279964659973,-0.05609760205956661,1.5714535821507996,-1.1433238599178073,-0.21691663576782894,-0.3098322089010973,-0.7543212962192755,-0.12444873004169262,-0.5985569155692466,0.0,-0.48071455890191683
0.0,0.0,1.0,0.0,0.23888152516535144,-2.032014485499442,-0.8551545846633788,-0.5824956827052159,0.07233830136168513,-0.4774724361753381,-0.3556594459601541,-0.7543212962192755,-1.0498080781973063,-0.5985569155692466,0.0,-0.48071455890191683
0.0,0.0,1.0,0.0,-0.9296629434092514,-0.5319315805429181,-1.1841780480884778,-0.8218233788003287,-1.1433238599178073,-0.7380282365828472,-0.500997254918877,-0.7543212962192755,-1.0498080781973063,-0.5985569155692466,0.0,-0.48071455890191683
1.0,0.0,1.0,0.0,-0.34539070912194997,0.21810987193534395,0.648952676708503,0.13548740558012265,0.7874336903496219,0.043639164639680234,0.3812705834415561,-0.7543212962192755,-1.0498080781973063,-0.5985569155692466,0.0,-0.48071455890191683
