0.0,M,1.0,33,72000.0,8.0,16,0,0.0,0,0,0.0,0.0,0.0
0.0,M,1.0,33,72000.0,15.0,16,1,22.16,0,1,0.0,0.0,0.0
0.0,O,0.0,40,57000.0,0.0,7,0,0.0,0,0,0.0,0.0,0.0
0.0,O,0.0,40,57000.0,14.0,7,2,12.71,1,2,3.0,0.0,66.0
1.0,F,6.0,59,90000.0,27.0,29,5,23.113999999999997,2,2,12.0,0.0,63.0
1.0,F,3.0,24,60000.0,17.0,21,6,12.898333333333333,2,2,8.0,0.0,42.0
0.0,F,1.0,26,73000.0,1.0,14,0,0.0,0,0,0.0,0.0,0.0
1.0,F,1.0,26,73000.0,15.0,14,5,1.434,0,1,0.0,0.0,0.0
1.0,F,1.0,19,65000.0,1.0,24,0,0.0,0,0,0.0,0.0,0.0
0.0,M,1.0,54,91000.0,22.0,24,2,27.725,1,1,5.0,0.0,108.0
0.0,F,0.0,28,68000.0,0.0,11,0,0.0,0,0,0.0,0.0,0.0
0.0,F,0.0,28,68000.0,7.0,11,4,19.74,1,2,5.0,0.0,18.0
0.0,M,2.0,24,42000.0,16.0,11,7,2.311428571428572,0,3,0.0,0.0,0.0
0.0,F,1.0,88,54000.0,1.0,34,6,17.516666666666666,0,0,0.0,0.0,0.0
0.0,M,2.0,55,83000.0,2.0,33,0,0.0,0,0,0.0,0.0,0.0
0.0,M,3.0,72,102000.0,17.0,16,3,27.849999999999998,1,1,3.0,0.0,150.0
1.0,M,3.0,62,80000.0,17.0,24,3,14.546666666666667,0,0,0.0,0.0,0.0
1.0,M,2.0,94,50000.0,2.0,45,0,0.0,0,0,0.0,0.0,0.0
1.0,M,1.0,28,35000.0,8.0,10,0,0.0,0,0,0.0,0.0,0.0
1.0,M,0.0,47,86000.0,14.0,18,5,18.974,2,2,12.0,0.0,21.0
0.0,F,0.0,22,49000.0,7.0,21,0,0.0,0,0,0.0,0.0,0.0
1.0,M,3.0,22,32000.0,10.0,32,5,2.564,1,1,3.0,0.0,96.0
1.0,M,3.0,45,88000.0,10.0,7,0,0.0,0,1,0.0,0.0,0.0
1.0,M,3.0,40,65000.0,24.0,22,1,7.32,1,3,5.0,0.0,102.0
0.0,M,0.0,35,70000.0,0.0,6,0,0.0,0,0,0.0,0.0,0.0
1.0,M,5.0,73,45000.0,5.0,28,0,0.0,0,0,0.0,0.0,0.0
1.0,M,1.0,73,45000.0,15.0,28,6,0.0,1,1,0.0,0.0,-72.0
0.0,M,0.0,60,74000.0,7.0,12,0,0.0,0,0,0.0,0.0,0.0
1.0,M,1.0,45,52000.0,22.0,7,2,2.67,0,1,0.0,0.0,0.0
1.0,F,1.0,56,91000.0,1.0,6,0,0.0,0,0,0.0,0.0,0.0
1.0,M,3.0,55,104000.0,17.0,21,1,25.14,0,0,0.0,0.0,0.0
1.0,F,0.0,68,32000.0,14.0,17,7,7.137142857142857,0,0,0.0,0.0,0.0
1.0,M,5.0,57,55000.0,5.0,12,0,0.0,0,0,0.0,0.0,0.0
0.0,M,1.0,57,55000.0,15.0,12,3,0.0,1,2,0.0,0.0,-30.0
0.0,F,0.0,54,117000.0,21.0,11,4,28.902500000000003,1,1,2.0,0.0,36.0
1.0,F,3.0,86,73000.0,17.0,14,4,14.8825,2,2,15.0,0.0,39.0
0.0,M,0.0,67,79000.0,0.0,12,0,0.0,0,0,0.0,0.0,0.0
1.0,F,3.0,52,115000.0,3.0,29,0,0.0,0,0,0.0,0.0,0.0
0.0,F,3.0,52,115000.0,17.0,29,8,0.0,1,1,0.0,0.0,6.0
0.0,M,4.0,22,57000.0,18.0,5,2,1.79,0,1,0.0,0.0,0.0
0.0,F,0.0,57,79000.0,7.0,2,2,13.375,0,0,0.0,0.0,0.0
0.0,F,3.0,57,79000.0,17.0,2,2,13.375,0,1,0.0,0.0,0.0
0.0,M,1.0,24,56000.0,1.0,51,7,4.848571428571428,0,0,0.0,0.0,0.0
